state,county,start_time,duration,min_customers,max_customers,mean_customers
New Jersey,Hudson,9/4/2023 11:30,1.5,294,296,296
New Jersey,Hudson,9/5/2023 4:45,0.75,212,212,212
New Jersey,Hudson,9/6/2023 23:30,3.25,293,413,363
New Jersey,Hudson,9/7/2023 14:00,2,1218,2069,1960
New Jersey,Hudson,9/16/2023 1:00,0.5,3917,4195,4056
New Jersey,Hudson,9/20/2023 11:30,1.5,245,308,298
New Jersey,Hudson,9/21/2023 6:45,0.25,814,814,814
New Jersey,Hudson,9/26/2023 8:30,3,505,556,551
New Jersey,Hudson,9/27/2023 23:45,0.5,4195,4195,4195
New Jersey,Hudson,9/28/2023 22:00,0.5,2062,2062,2062
New Jersey,Hudson,9/28/2023 23:00,1.5,789,793,792
New Jersey,Hudson,9/29/2023 1:00,0.25,1717,1717,1717
New Jersey,Hudson,9/29/2023 12:00,0.5,2649,2649,2649
New Jersey,Hudson,9/30/2023 0:30,0.25,1372,1372,1372
New Jersey,Hudson,10/7/2023 19:30,0.25,342,342,342
New Jersey,Hudson,10/7/2023 21:00,1,204,348,311
New Jersey,Hudson,10/10/2023 11:30,0.25,1619,1619,1619
New Jersey,Hudson,10/11/2023 13:00,0.25,889,889,889
New Jersey,Hudson,10/14/2023 19:30,3,208,1095,670
New Jersey,Hudson,10/15/2023 12:30,1,735,1913,1324
New Jersey,Hudson,10/15/2023 22:15,0.5,352,352,352
New Jersey,Hudson,10/16/2023 23:45,0.25,5352,5352,5352
New Jersey,Hudson,10/17/2023 1:15,0.5,1276,2005,1641
New Jersey,Hudson,10/17/2023 15:00,1.25,544,548,546
New Jersey,Hudson,10/20/2023 23:00,0.25,294,294,294
New Jersey,Hudson,10/28/2023 22:00,0.25,2033,2033,2033
New Jersey,Hudson,10/30/2023 23:45,0.5,1960,2095,2028
New Jersey,Hudson,11/1/2023 18:00,0.25,2290,2290,2290
New Jersey,Hudson,11/6/2023 18:15,0.25,217,217,217
New Jersey,Hudson,11/14/2023 13:45,1.5,223,224,224
New Jersey,Hudson,11/21/2023 21:15,1.25,1348,1432,1395
New Jersey,Hudson,11/22/2023 2:30,1.25,211,299,246
New Jersey,Hudson,11/24/2023 13:30,0.25,216,216,216
New Jersey,Hudson,11/24/2023 14:00,0.5,216,216,216
New Jersey,Hudson,12/3/2023 5:15,0.5,8163,13071,10617
New Jersey,Hudson,12/4/2023 8:30,0.25,6314,6314,6314
New Jersey,Hudson,12/5/2023 5:30,1,4638,4638,4638
New Jersey,Hudson,12/5/2023 21:30,6.75,1592,3479,1721
New Jersey,Hudson,12/6/2023 11:15,2.75,560,590,582
New Jersey,Hudson,12/7/2023 7:30,0.25,8166,8166,8166
New Jersey,Hudson,12/7/2023 10:15,0.5,13987,13987,13987
New Jersey,Hudson,12/8/2023 3:15,1.75,881,913,905
New Jersey,Hudson,12/17/2023 19:45,0.75,1647,3289,2742
New Jersey,Hudson,12/18/2023 10:00,6.75,201,4095,1767
New Jersey,Hudson,12/18/2023 23:00,0.25,964,964,964
New Jersey,Hudson,12/20/2023 3:15,0.25,2166,2166,2166
